category,subcategory,form_number,form_name,pdf_url,url_version,efile_prefix_flag,fillable,field_count,page_count,sha256,local_path
custodial-account,Dispensing with Guardianship,PC-G-16.0B,Proposed Entry Dispensing With Appointment of Guardian and Ordering Deposit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/custodial-account/entry-dispensing-with-appointment-of-guardian-and-ordering-deposit.pdf,1,False,True,14,1,46c31faf23f2c331bbeeb49089c2703fba206e00f62301f27abd7bb676637c09,pdfs/custodial-account/pc-g-16-0b__proposed-entry-dispensing-with-appointment-of-guardian-and-ordering-deposit.pdf
custodial-account,Generally,ePC-EGT-1.GM,Motion for Release of Assets to be Deposited with a Custodian In Lieu of Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/custodial-account/motion-for-release-of-assets-to-be-deposited-with-a-custodian-in-lieu-of-bond.pdf,2,True,True,15,1,2c558a7f19e39a940527aa0d202856f252cf48780f052d0686ef496228330980,pdfs/custodial-account/epc-egt-1-gm__motion-for-release-of-assets-to-be-deposited-with-a-custodian-in-lieu-of-bond.pdf
custodial-account,Generally,ePC-EGT-1.GME,Proposed Entry for Release of Assets to be Deposited with a Custodian In Lieu of Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/2/documents/forms/custodial-account/entry-for-release-of-assets-to-be-deposited-with-a-custodian-in-lieu-of-bond.pdf,2,True,True,14,1,09aa02eae4a16a35d19c89321381b727706108b0473d5a0097e7939d7a3aee81,pdfs/custodial-account/epc-egt-1-gme__proposed-entry-for-release-of-assets-to-be-deposited-with-a-custodian-in-lieu-of.pdf
custodial-account,Generally,ePC-EGT-15.4D,Application to Terminate Custodial Account(s),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/custodial-account/application-to-terminate-custodial-account.pdf,4,True,True,9,1,89243ec767c38d7fa8407385b4f4a5bf322317b0fd1bf342a46771bcaf2fc2d1,pdfs/custodial-account/epc-egt-15-4d__application-to-terminate-custodial-account-s.pdf
custodial-account,Generally,ePC-EGT-15.4De,Proposed Entry to Terminate Custodial Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/custodial-account/entry-to-terminate-custodial-account.pdf,4,True,True,6,1,22533eaa41f73c38a43aa50dd8e8f1bbcfcaeecab146cb6671d723a90cffcc1e,pdfs/custodial-account/epc-egt-15-4de__proposed-entry-to-terminate-custodial-account.pdf
custodial-account,Generally,ePC-G-15.7A,Application for Authority to Expend Funds (from Custodial Account) Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/custodial-account/application-for-authority-to-expend-funds-from-custodial-account-guardianship.pdf,4,True,True,17,1,2e7062dd1ca75e0ac5393562062ed775e220f7cdb2a2a1626cb33212fef6475b,pdfs/custodial-account/epc-g-15-7a__application-for-authority-to-expend-funds-from-custodial-account-guardianship.pdf
custodial-account,Generally,ePC-G-15.7Ae,Proposed Entry for Authority to Expend Funds (from Custodial Account) Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/custodial-account/entry-for-authority-to-expend-funds-from-custodial-account-guardianship.pdf,4,True,True,15,1,c9226f6c5010912521b12099a38c8f21715519b4b32d4b2c5cf92a66f682b282,pdfs/custodial-account/epc-g-15-7ae__proposed-entry-for-authority-to-expend-funds-from-custodial-account-guardianship.pdf
custodial-account,Dispensing with Guardianship,ePC-G-16.0A,Application for Dispensing With Appointment of Guardian,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/custodial-account/application-for-dispensing-with-appointment-of-guardian.pdf,1,True,True,23,1,e5c7b8101bc55b25ed08019cf37439f3188b5b454cc091a60e51df3283163b6e,pdfs/custodial-account/epc-g-16-0a__application-for-dispensing-with-appointment-of-guardian.pdf
custodial-account,From a Trust,ePC-T-25.9ac,Application for Authority to Expend Funds (from Custodial Deposit) Trust,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/custodial-account/application-for-authority-to-expend-funds-from-custodial-deposit-trust.pdf,4,True,True,17,1,6ac60addf0c9703a87b556fb04b2c5f4f9cfac418790b7e7667e61a87f862b5a,pdfs/custodial-account/epc-t-25-9ac__application-for-authority-to-expend-funds-from-custodial-deposit-trust.pdf
custodial-account,From a Trust,ePC-T-25.9ce,Proposed Entry for Authority to Expend Funds from Custodial Deposit Trust,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/custodial-account/entry-for-authority-to-expend-funds-from-custodial-deposit-trust.pdf,5,True,True,17,1,b3dc9e48b435c76bdab830896fa8e7029f5802b4ed3f4ee3c292a3de4b204741,pdfs/custodial-account/epc-t-25-9ce__proposed-entry-for-authority-to-expend-funds-from-custodial-deposit-trust.pdf
disinterment,Disinterment Forms,PC-D-25.0A,Application for Order to Disinter Remains,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/application-for-order-to-disinter-remains.pdf,3,False,True,47,3,c9c011830b4ab527080029c705f18bbdd4c2dfcc6fc3b7a534b44dc8f55fbcfe,pdfs/disinterment/pc-d-25-0a__application-for-order-to-disinter-remains.pdf
disinterment,Disinterment Forms,PC-D-25.1,Proposed Judgment Entry Setting Hearing on Application for Disinterment,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/judgment-entry-setting-hearing-on-application-for-disinterment.pdf,3,False,True,8,1,76a71f4af23b8d4ac850f7b62f72a70c2f0acec0c97759a05156dbbe781e4a9a,pdfs/disinterment/pc-d-25-1__proposed-judgment-entry-setting-hearing-on-application-for-disinterment.pdf
disinterment,Disinterment Forms,PC-D-25.2,Notice of Hearing on Application for Disinterment,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/notice-of-hearing-on-application-for-disinterment.pdf,3,False,True,14,1,4f14bd47a2da2425f177bac16690f94003944e3b501f99e9896c946f1c085a97,pdfs/disinterment/pc-d-25-2__notice-of-hearing-on-application-for-disinterment.pdf
disinterment,Disinterment Forms,PC-D-25.3A,Affidavit of Service of Notice on Hearing on Application for Disinterment,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/affidavit-of-service-of-notice-on-hearing-on-application-for-disinterment.pdf,3,False,True,15,1,52606eb4200aae5f62aa572eeb853d7a6106a3f5a5212fa493c9c188d3db0762,pdfs/disinterment/pc-d-25-3a__affidavit-of-service-of-notice-on-hearing-on-application-for-disinterment.pdf
disinterment,Disinterment Forms,PC-D-25.4,Verification of Reinterment,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/verification-of-reinterment.pdf,3,False,True,13,1,b3e1117bde148ea53b9772bcd87af932aea3f5aabe595bfed53385e29271e7ad,pdfs/disinterment/pc-d-25-4__verification-of-reinterment.pdf
disinterment,Disinterment Forms,PC-D-25.5,Waiver of Notice of Application to Disinter Remains,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/waiver-of-notice-of-application-to-disinter-remains.pdf,3,False,True,26,1,17c086d6f5aea6c95610b51e6bd2f08c4c914f613cdfc860568d2d0f2b78d0f8,pdfs/disinterment/pc-d-25-5__waiver-of-notice-of-application-to-disinter-remains.pdf
disinterment,Disinterment Forms,PC-D-25.6,Proposed Order to Disinter Remains,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/order-to-disinter-remains.pdf,3,False,True,9,1,b0b917ef94a57e069fa293c7001a222e6fc47efd93dcacf043e762f2386f38cb,pdfs/disinterment/pc-d-25-6__proposed-order-to-disinter-remains.pdf
disinterment,Disinterment Forms,PC-D-25.99A,Application to Oppose Disinterment,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/disinternment/application-to-oppose-disinterment.pdf,3,False,True,20,1,088a98fed756dc09c75d27634176eaf6dc440918d77494031667e8b1477a540a,pdfs/disinterment/pc-d-25-99a__application-to-oppose-disinterment.pdf
disinterment,Disinterment Forms,PC-E-1.0,"Surviving Spouse, Children, Next of Kin, Legatees and Devisees",https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/large-estate/surviving-spouse-children-next-of-kin-legatees-and-devisees.pdf,5,False,True,113,2,c3001e89c22482a6f790b77968d93d2f2afbf9e78a4bb7dba172453ebffbf18a,pdfs/disinterment/pc-e-1-0__surviving-spouse-children-next-of-kin-legatees-and-devisees.pdf
guardianship,Post Appointment,,Guardianship Complaint Form,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/guardianship-complaint.pdf,4,False,True,22,2,830e8bec3d4102c51905f0977a6b6e4e07598a8449f10f240270f086e22cc92f,pdfs/guardianship/__guardianship-complaint-form.pdf
guardianship,Transfers,PC--G-27.3I,Proposed Provisional Order Granting Petition to Transfer Guardianship to Ohio from Jurisdiction Outside the State of Ohio,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/provisional-order-granting-petition-to-transfer-guardianship-to-ohip-from-jurisdiction-outside-the-state-of-ohio.pdf,4,False,True,6,1,5b98ff668a1fed68e737c6ec618033af94db75d1fd1ec92aab53d34d00cc53c1,pdfs/guardianship/pc-g-27-3i__proposed-provisional-order-granting-petition-to-transfer-guardianship-to-ohio-fr.pdf
guardianship,Post Appointment,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/6/documents/forms/large-estate/entry-setting-hearing.pdf,6,False,True,19,1,100a05e0fc6f551acdd4354646d6f021b0f08fa01812925d0ecc854190d64901,pdfs/guardianship/pc-1-e__proposed-entry-setting-hearing.pdf
guardianship,Conservatorship,PC-1.E,Proposed Entry Setting Hearing,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/6/documents/forms/large-estate/entry-setting-hearing.pdf,6,False,True,19,1,100a05e0fc6f551acdd4354646d6f021b0f08fa01812925d0ecc854190d64901,pdfs/guardianship/pc-1-e__proposed-entry-setting-hearing.pdf
guardianship,Post Appointment,PC-11.0e,Proposed Entry Regarding Bond and Power of Sale,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/large-estate/entry-regarding-bond-and-power-of-sale.pdf,5,False,True,4,1,cfdfbdd342d9e256f4524b95b0774e6eda9a4ee31518abaa1b8bfe9ce7db132c,pdfs/guardianship/pc-11-0e__proposed-entry-regarding-bond-and-power-of-sale.pdf
guardianship,Termination,PC-15.4B,Application to Terminate Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/3/documents/forms/guardianships/application-to-terminate-guardianship.pdf,3,False,True,20,1,74d746278c0c593fadd2a25f0d272686e4d031c5ebc0c19f546b126e921d5a4f,pdfs/guardianship/pc-15-4b__application-to-terminate-guardianship.pdf
guardianship,Termination,PC-15.4Be,Proposed Entry Terminating Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/proposed-entry-terminating-guardianship.pdf,4,False,True,16,1,0c9ad8ee1ec57e2ba5ad0dbd6a631b58fc39f836cc363dbb2dbb958afb4a1d53,pdfs/guardianship/pc-15-4be__proposed-entry-terminating-guardianship.pdf
guardianship,Termination,PC-15.4Cr,Receipt and Release of All Claims,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/receipt-and-release-of-all-claims.pdf,4,False,True,20,1,f28c86e92d8c3c3171956a28fd541b661ec6811548e8cdb2cc57ff574fa95915,pdfs/guardianship/pc-15-4cr__receipt-and-release-of-all-claims.pdf
guardianship,Post Appointment,PC-15.7,Household Resource Worksheet,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/household-resource-worksheet.pdf,1,False,True,77,2,5d1e76705dad65de70112e29308d40ccee2ae0332e2f3327d1b4f9ceabcf918e,pdfs/guardianship/pc-15-7__household-resource-worksheet.pdf
guardianship,Adults,PC-16.1A,Adult Jurisdiction Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/adult-jurisdiction-affidavit.pdf,4,False,True,23,1,6ff6e9325fa5605eb97a163b6cb3df875f87206b86cb990e5fb87f9d9bfc2ae6,pdfs/guardianship/pc-16-1a__adult-jurisdiction-affidavit.pdf
guardianship,Minors,PC-16.1B,Minor Jurisdiction Affidavit,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/minor-jurisdiction-affidavit.pdf,4,False,True,59,2,0d1cd4a601b9b7b50e6e3496a6cc417b11266e79d7f2d2dc22f5aae1522a845c,pdfs/guardianship/pc-16-1b__minor-jurisdiction-affidavit.pdf
guardianship,Adults,PC-17.0F,Additional Financial Information - Adult Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/additional-financial-information-adult-guardianship.pdf,4,False,True,55,2,b6d8a76e2a3c73edddf05fc517cb9b2b438110c181f692bbc9821a61a36e2b57,pdfs/guardianship/pc-17-0f__additional-financial-information-adult-guardianship.pdf
guardianship,Adults,PC-17.0P,Payment of Court Costs,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/payment-of-court-costs.pdf,4,False,True,2,1,421939764735c7e17023ddd90d033d28a805a243c8f93305084761ab27db5b3b,pdfs/guardianship/pc-17-0p__payment-of-court-costs.pdf
guardianship,Adults,PC-17.0S,Statement Concerning Court Costs,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/statement-concerning-court-costs.pdf,4,False,True,2,1,822edabf46478e11e647f04aab77a891792074ef5511afa390de22a0fe1ce74b,pdfs/guardianship/pc-17-0s__statement-concerning-court-costs.pdf
guardianship,Conservatorship,PC-20.0D,Additional Financial Information - Conservatorship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/additional-financial-information-conservatorship.pdf,4,False,True,55,2,309003afdd5dfb26a33ad89fcd05d56432e24b4afcc7cee83318d29334ae16be,pdfs/guardianship/pc-20-0d__additional-financial-information-conservatorship.pdf
guardianship,Post Appointment,PC-27.14A,Consent to Power to Sell Real Estate - Guardianship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/consent-to-power-to-sell-real-estate-guardianship.pdf,4,False,True,22,2,9b4ccc39e0cfb4f1eda162e4582cb398b4c744ea402caf72fc3b6891d6618b32,pdfs/guardianship/pc-27-14a__consent-to-power-to-sell-real-estate-guardianship.pdf
guardianship,Conservatorship,PC-4.2,Fiduciary's Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/fiduciary-s-bond.pdf,1,False,True,18,1,7f4d3c53b21f59a8b8e861f558434b7d0d5981e7a57672663c05536d8a068756,pdfs/guardianship/pc-4-2__fiduciary-s-bond.pdf
guardianship,Post Appointment,PC-6.4A,Application for Appointment of a Commissioner to Report on the Contents of a Safe Deposit Box,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/application-for-appointment-of-a-commissioner-to-report-on-the-contents-of-a-safe-deposit-box.pdf,1,False,True,20,1,56856045d10fd070eda08724bf8f9510a1eb657f7cfa5899527b915bf961dc91,pdfs/guardianship/pc-6-4a__application-for-appointment-of-a-commissioner-to-report-on-the-contents-of-a-saf.pdf
guardianship,Post Appointment,PC-6.4Ae,Proposed-Entry-for Appointment of a Commissioner to Report on the Contents of a Safe Deposit Box,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/entry-for-appointment-of-a-commissioner-to-report-on-the-contents-of-a-safe-deposit-boxbox.pdf,4,False,True,6,1,90a61745c714eef45ca9491b0567ae7722b11fd40e5f6f9aa674aed71af80bdf,pdfs/guardianship/pc-6-4ae__proposed-entry-for-appointment-of-a-commissioner-to-report-on-the-contents-of-a-.pdf
guardianship,Post Appointment,PC-9.0C,Application for Transfer of Motor Vehicle,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-for-transfer-of-motor-vehicle.pdf,4,False,True,23,1,ddbd582aa523cc0a9e45a20b2730b06c110c8d7debf15bd62261ccc2e855c09f,pdfs/guardianship/pc-9-0c__application-for-transfer-of-motor-vehicle.pdf
guardianship,Post Appointment,PC-9.0Ce,Proposed Entry for Transfer of Motor Vehicle,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/entry-of-transfer-of-motor-vehicle.pdf,1,False,True,11,1,2dba10dfa17754ae669de6c7e4a6c2863f24ee9b04007e015fd877681eef930e,pdfs/guardianship/pc-9-0ce__proposed-entry-for-transfer-of-motor-vehicle.pdf
guardianship,Conservatorship,PC-C-20.0A,Petition for Appointment of a Conservator,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/petition-for-appointment-of-a-conservator.pdf,4,False,True,105,3,7b95889ce06db32892df9ecc481b3f14a35a7eb1b4e73748ae0ed868c0cf10b5,pdfs/guardianship/pc-c-20-0a__petition-for-appointment-of-a-conservator.pdf
guardianship,Conservatorship,PC-C-20.0B,Next of Kin Conservatee,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/next-of-kin-of-conservatee.pdf,4,False,True,63,1,15a96a7542e9c9988e002658a8d158ba94b4476642fb165a6cfb7bb52a8877e0,pdfs/guardianship/pc-c-20-0b__next-of-kin-conservatee.pdf
guardianship,Conservatorship,PC-C-20.0C,Waiver of Notice (Conservatorship),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/waiver-of-notice-conservatorship.pdf,4,False,True,11,1,1725431cde7072c3a24f71c168ccdb30f504807b7f7a45b4f02ccc65dd350429,pdfs/guardianship/pc-c-20-0c__waiver-of-notice-conservatorship.pdf
guardianship,Conservatorship,PC-C-20.0F,Conservatorship - Fiduciary's Acceptance,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/conservator-fiduciary-s-acceptance.pdf,4,False,True,5,1,b7df1ee772519f20bdc924dd01b1c5d386f64c1d90a2a84cf6e805c45d6afd1d,pdfs/guardianship/pc-c-20-0f__conservatorship-fiduciary-s-acceptance.pdf
guardianship,Conservatorship,PC-C-20.0G,Conservatorship Credibility Application,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/conservatorship-credibility-application.pdf,4,False,True,39,1,253ce5d867039d306a684ddc950ec40e8254d6e0ac3a1b0ae4d957db1ed6e4c6,pdfs/guardianship/pc-c-20-0g__conservatorship-credibility-application.pdf
guardianship,Conservatorship,PC-C-20.0H,Attention Conservators,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/attention-conservators.pdf,4,False,True,4,1,3525466b66ae71bf519c804644b89199abc0621c460b806a2eb9792c5584cfb3,pdfs/guardianship/pc-c-20-0h__attention-conservators.pdf
guardianship,Conservatorship,PC-C-20.0J,Statement of Expert Evaluation for Conservatorship,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/statement-of-expert-evaluation-for-conservatorship.pdf,4,False,True,45,2,ecd226abf3725125ed5adf6592f3abc81032a8ebdaa5ddb3ced52ce7682936a9,pdfs/guardianship/pc-c-20-0j__statement-of-expert-evaluation-for-conservatorship.pdf
guardianship,Conservatorship,PC-C-20.3A,Conservator's Biennial Report,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/conservator-s-biennial-report.pdf,4,False,True,64,3,95715fa45527aaa57e42fef826e90c5e9624ea00074e79e8bb9599fb0189febc,pdfs/guardianship/pc-c-20-3a__conservator-s-biennial-report.pdf
guardianship,"Under $25,000 (Dispense with Guardianship)",PC-EGT-22.3A,Verification of Receipt and/or Deposit of Custodian,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/verification-of-receipt-and-or-deposit-of-custodian.pdf,4,False,True,28,1,dfcffcf001286ef376892972b468afa7e1d1f0b49df721acc8df6b13e55adccd,pdfs/guardianship/pc-egt-22-3a__verification-of-receipt-and-or-deposit-of-custodian.pdf
guardianship,Minors,PC-EGT-2B,Proposed Bond Approval Entry,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/bond-approval-entry.pdf,4,False,True,5,1,7ce9f15f042f8438fc26a42ece9094a614e20ef9cdc93c3ee62f766fa2d7d710,pdfs/guardianship/pc-egt-2b__proposed-bond-approval-entry.pdf
guardianship,Adults,PC-EGT-4.2,Fiduciary's Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/fiduciary-s-bond.pdf,1,False,True,18,1,7f4d3c53b21f59a8b8e861f558434b7d0d5981e7a57672663c05536d8a068756,pdfs/guardianship/pc-egt-4-2__fiduciary-s-bond.pdf
guardianship,Minors,PC-EGT-4.2,Fiduciary's Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/1/documents/forms/guardianships/fiduciary-s-bond.pdf,1,False,True,18,1,7f4d3c53b21f59a8b8e861f558434b7d0d5981e7a57672663c05536d8a068756,pdfs/guardianship/pc-egt-4-2__fiduciary-s-bond.pdf
guardianship,Adults,PC-EGT-4.2e,Proposed Entry Approving Fiduciary's Bond,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/entry-approving-fiduciarys-bond.pdf,4,False,True,12,1,bf0ccc0ab21b84d39e9b66113491a6681dfe595458a838dab416cb5b33e46ee5,pdfs/guardianship/pc-egt-4-2e__proposed-entry-approving-fiduciary-s-bond.pdf
guardianship,Adults,PC-G-15.0,Next of Kin of Proposed Ward,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/next-of-kin-of-proposed-ward.pdf,4,False,True,51,1,5ec227e63025fda946cda4077b76b3ef40c5e0580faefdc1a1ca4450d3794fef,pdfs/guardianship/pc-g-15-0__next-of-kin-of-proposed-ward.pdf
guardianship,Minors,PC-G-15.0,Next of Kin of Proposed Ward,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/next-of-kin-of-proposed-ward.pdf,4,False,True,51,1,5ec227e63025fda946cda4077b76b3ef40c5e0580faefdc1a1ca4450d3794fef,pdfs/guardianship/pc-g-15-0__next-of-kin-of-proposed-ward.pdf
guardianship,"Under $25,000 (Dispense with Guardianship)",PC-G-15.0,Next of Kin of Proposed Ward,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/next-of-kin-of-proposed-ward.pdf,4,False,True,51,1,5ec227e63025fda946cda4077b76b3ef40c5e0580faefdc1a1ca4450d3794fef,pdfs/guardianship/pc-g-15-0__next-of-kin-of-proposed-ward.pdf
guardianship,Adults,PC-G-15.1A,Waiver of Notice and Consent (Adult Guardianship),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/waiver-of-notice-and-consent-adult-guardianship.pdf,4,False,True,19,1,eb5d4b26c61bb7c36312d209d006974afd2d47e780e9957385664b4788d18d4b,pdfs/guardianship/pc-g-15-1a__waiver-of-notice-and-consent-adult-guardianship.pdf
guardianship,Minors,PC-G-15.1B,Waiver of Notice (Minor Guardianship),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/waiver-of-notice-minor.pdf,4,False,True,11,1,c9f88054ac8b8eda391d2d8a424a4e4c599db75ccc8d31eed3887db547c9e721,pdfs/guardianship/pc-g-15-1b__waiver-of-notice-minor-guardianship.pdf
guardianship,Adults,PC-G-15.2A,Guardian - Fiduciary's Acceptance,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/guardian-fidicuciary-s-acceptance.pdf,4,False,True,3,1,ca6d05e6fedede3361c08c98cf94cb8c88ac2daaa1b5d463931dd4b140011ee0,pdfs/guardianship/pc-g-15-2a__guardian-fiduciary-s-acceptance.pdf
guardianship,Minors,PC-G-15.2A,Guardian - Fiduciary's Acceptance,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/guardian-fidicuciary-s-acceptance.pdf,4,False,True,3,1,ca6d05e6fedede3361c08c98cf94cb8c88ac2daaa1b5d463931dd4b140011ee0,pdfs/guardianship/pc-g-15-2a__guardian-fiduciary-s-acceptance.pdf
guardianship,Post Appointment,PC-G-15.3,Application to Move Ward to More Restrictive Setting,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-to-move-ward-to-a-more-restrictive-setting.pdf,4,False,True,9,1,a46eb3f59cccc64730020718b48c0960e4fd832eccb72006938a29357b47636d,pdfs/guardianship/pc-g-15-3__application-to-move-ward-to-more-restrictive-setting.pdf
guardianship,Post Appointment,PC-G-15.5A,Guardian's Inventory,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/guardian-s-inventory.pdf,4,False,True,152,2,5078882183fc27a19651ec647fae078b30c6587ea3837c77cc8b8a8f00cdb67c,pdfs/guardianship/pc-g-15-5a__guardian-s-inventory.pdf
guardianship,Money Management,PC-G-15.6A,Application to Release Funds to Guardian,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-to-release-funds.pdf,4,False,True,5,1,714939c5b08260e1e33fde1731d3f0145694e9c329d0c2129198e78881f6d27c,pdfs/guardianship/pc-g-15-6a__application-to-release-funds-to-guardian.pdf
guardianship,Post Appointment,PC-G-15.7,Application for Authority to Expend Funds (Non-Custodial Account),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-for-authority-to-expend-funds-from-non-custodial-account.pdf,4,False,True,11,1,5691b326521d93c32f06331c3df28fe0bf7234e99642e94dc421362932be4f92,pdfs/guardianship/pc-g-15-7__application-for-authority-to-expend-funds-non-custodial-account.pdf
guardianship,Post Appointment,PC-G-15.7A,Application for Authority to Expend Funds (Custodial Account),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-for-authority-to-expend-funds-from-custodial-account.pdf,4,False,True,19,1,f3b96ff7a55e4b87d3ce6510cdb9a866267e69dc28a480853dfc8f71ebd40423,pdfs/guardianship/pc-g-15-7a__application-for-authority-to-expend-funds-custodial-account.pdf
guardianship,Post Appointment,PC-G-15.7Ae,Proposed Entry for Authority to Expend Funds (Custodial Account),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/entry-for-authority-to-expend-funds-from-custodial-account.pdf,4,False,True,14,1,79f9c06d966d1cf0f5571c2aed98cce713a39c41eb4ab232057f9114cb8636d2,pdfs/guardianship/pc-g-15-7ae__proposed-entry-for-authority-to-expend-funds-custodial-account.pdf
guardianship,Post Appointment,PC-G-15.7e,Proposed Entry for Authority to Expend Funds (Non-Custodial Account),https://probate.franklincountyohio.gov/files/assets/probatecourt/v/5/documents/forms/guardianships/entry-for-authority-to-expend-funds-from-non-custodial-account.pdf,5,False,True,9,1,3ae29b092c4b32a6fdaac0d74eb631f5215d3d8967fe04db8c95ac33f6239d39,pdfs/guardianship/pc-g-15-7e__proposed-entry-for-authority-to-expend-funds-non-custodial-account.pdf
guardianship,Post Appointment,PC-G-15.8,Guardian's Account,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/guartdian-s-account.pdf,4,False,True,211,2,cba185a9875ede929a02475e60eeace007e48f4484b9c902333dd65a3ab09169,pdfs/guardianship/pc-g-15-8__guardian-s-account.pdf
guardianship,Minors,PC-G-16.0,Application for Appointment of Guardian,https://probate.franklincountyohio.gov/files/assets/probatecourt/v/4/documents/forms/guardianships/application-for-appointment-of-guardian.pdf,4,False,True,113,4,fb286301b5d9691e1942a8bb4bd0063ef31c810d8d28b106d5aeabb9a9f4d737,pdfs/guardianship/pc-g-16-0__application-for-appointment-of-guardian.pdf
